accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
A0A8V1A071,A0A8V1A071_CHICK,HEPACAM,Hepatic and glial cell adhesion molecule,386,41864.62238000003,41.86462238000003,HEPACAM,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Y2R1,A0A8V0Y2R1_CHICK,WDR64,WD repeat domain 64,365,41864.92077999997,41.86492077999997,WDR64,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YXY8,A0A8V0YXY8_CHICK,NIPAL1,NIPA like domain containing 1,386,41867.154080000015,41.86715408000001,NIPAL1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1ALV0,A0A8V1ALV0_CHICK,GALR2,Galanin receptor 2,371,41867.439679999996,41.86743968,GALR2,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0ZFF6,A0A8V0ZFF6_CHICK,PHF13,PHD finger protein 13,375,41870.78657999999,41.870786579999994,PHF13,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XP53,A0A8V0XP53_CHICK,ADH1C,alcohol dehydrogenase,393,41871.15427999993,41.87115427999993,ADH1C,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F1NHE2,F1NHE2_CHICK,EVA1CL,SUEL-type lectin domain-containing protein,382,41872.94648000003,41.872946480000024,EVA1CL,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XAW9,A0A8V0XAW9_CHICK,HTR1B,5-hydroxytryptamine receptor 1B,379,41875.19317999992,41.875193179999926,HTR1B,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1L1RSI4,A0A1L1RSI4_CHICK,ZMYND10,"NPR2-like, GATOR1 complex subunit",367,41875.565680000014,41.875565680000015,ZMYND10,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P63270,ACTH_CHICK,ACTG2,"Actin, gamma-enteric smooth muscle",376,41876.876079999965,41.87687607999997,ACTG2,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A809,A0A8V1A809_CHICK,MAP2K2,Dual specificity mitogen-activated protein kinase kinase 2,379,41878.03927999995,41.87803927999995,MAP2K2,,,False,MAPK signaling,MAP kinase kinase family,True,MAPK cascade,signaling family,MAPK/p38/ERK/JNK cascade proteins,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured signaling gene; check phospho/total controls and antibody validation; configured audit family match: MAPK cascade; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0X7E9,A0A8V0X7E9_CHICK,RSRC1,Arginine and serine rich coiled-coil 1,366,41879.09937999996,41.879099379999964,RSRC1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A3E8,A0A8V1A3E8_CHICK,H1-10,H1.10 linker histone,402,41879.525779999894,41.879525779999895,H1-10,,,False,,,False,Histone family,nuclear marker family,histone family,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured audit family match: Histone family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0ZIV0,A0A8V0ZIV0_CHICK,ISLR,Immunoglobulin superfamily containing leucine rich repeat,390,41881.261179999936,41.88126117999994,ISLR,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1D5PY43,A0A1D5PY43_CHICK,GKAP1,G kinase anchoring protein 1,362,41881.98547999996,41.88198547999996,GKAP1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YVD6,A0A8V0YVD6_CHICK,CASC4,Protein GOLM2,369,41883.20157999995,41.88320157999995,CASC4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A5A3,A0A8V1A5A3_CHICK,LOC100857333,LRRCT domain-containing protein,381,41887.322079999954,41.887322079999954,LOC100857333,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1C7Q6,E1C7Q6_CHICK,LRRC28,Leucine rich repeat containing 28,367,41888.93537999997,41.88893537999997,LRRC28,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1AL47,A0A8V1AL47_CHICK,,Proline rich 11,390,41903.75917999995,41.90375917999995,,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YH36,A0A8V0YH36_CHICK,HIBCH,3-hydroxyisobutyryl-CoA hydrolase,381,41904.050679999964,41.90405067999996,HIBCH,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
B6UVA0,B6UVA0_CHICK,DRD4,Dopamine receptor D4,378,41904.26767999991,41.90426767999991,DRD4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q5ZKE5,CAB45_CHICK,SDF4,45 kDa calcium-binding protein,356,41907.02937999997,41.90702937999997,SDF4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0X7X4,A0A8V0X7X4_CHICK,,Uncharacterized protein,399,41907.39547999999,41.90739547999999,,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0ZL23,A0A8V0ZL23_CHICK,BRE,BRISC and BRCA1-A complex member 2,371,41908.767479999944,41.908767479999945,BRE,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1L1RLK3,A0A1L1RLK3_CHICK,XRCC3,DNA repair protein,382,41908.88147999998,41.908881479999984,XRCC3,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A332,A0A8V1A332_CHICK,ST3GAL4,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4",371,41909.635679999956,41.90963567999996,ST3GAL4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Z3D3,A0A8V0Z3D3_CHICK,PLEK,Pleckstrin,369,41910.811479999975,41.91081147999998,PLEK,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F1NBG8,F1NBG8_CHICK,SMS,Spermine synthase,367,41911.22287999992,41.91122287999992,SMS,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1BRE3,E1BRE3_CHICK,ZNF385D,Zinc finger protein 385D,391,41911.47087999999,41.911470879999996,ZNF385D,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A3Q2U351,A0A3Q2U351_CHICK,LOC121106854,G-protein coupled receptors family 1 profile domain-containing protein,363,41914.85727999997,41.914857279999964,LOC121106854,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YWW8,A0A8V0YWW8_CHICK,AASDH,Aminoadipate-semialdehyde dehydrogenase,377,41919.354779999965,41.91935477999996,AASDH,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0ZDC8,A0A8V0ZDC8_CHICK,ACOT1L,Acyl-coenzyme A thioesterase 1,383,41921.269079999925,41.921269079999924,ACOT1L,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0X2W5,A0A8V0X2W5_CHICK,,Beta-chimaerin,370,41921.415579999935,41.92141557999994,,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XGD4,A0A8V0XGD4_CHICK,DNAJB14,DnaJ homolog subfamily B member 14,372,41922.110279999935,41.922110279999934,DNAJB14,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F1NL64,F1NL64_CHICK,CSNK1A1,Casein kinase I isoform alpha,365,41923.231179999995,41.923231179999995,CSNK1A1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0ZQ27,A0A8V0ZQ27_CHICK,ADAP1,ArfGAP with dual PH domains 1,361,41923.62847999993,41.92362847999993,ADAP1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YTM6,A0A8V0YTM6_CHICK,ATXN3,ubiquitinyl hydrolase 1,366,41923.70128000004,41.92370128000004,ATXN3,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Y3N1,A0A8V0Y3N1_CHICK,CNTFR,Ciliary neurotrophic factor receptor subunit alpha,377,41924.69907999999,41.92469907999999,CNTFR,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YVR4,A0A8V0YVR4_CHICK,CASC4,Protein GOLM2,372,41925.90487999996,41.925904879999955,CASC4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YTX0,A0A8V0YTX0_CHICK,PDGFRL,Platelet-derived growth factor receptor-like protein,374,41926.85387999994,41.92685387999994,PDGFRL,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XYG4,A0A8V0XYG4_CHICK,HTR4,5-hydroxytryptamine receptor 4,369,41928.69887999997,41.92869887999997,HTR4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YCL8,A0A8V0YCL8_CHICK,MRPS9,Small ribosomal subunit protein uS9m,363,41930.93897999999,41.93093897999999,MRPS9,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XIW3,A0A8V0XIW3_CHICK,ST8SIA6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6",369,41933.11377999996,41.933113779999964,ST8SIA6,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1ACY2,A0A8V1ACY2_CHICK,TPRA1,Integral membrane protein GPR175,378,41936.014780000005,41.93601478000001,TPRA1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Y5J3,A0A8V0Y5J3_CHICK,TMEM144,Transmembrane protein 144,382,41940.113879999946,41.94011387999995,TMEM144,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0ZL49,A0A8V0ZL49_CHICK,C1QTNF4,Complement C1q tumor necrosis factor-related protein 4,367,41941.45297999999,41.94145297999999,C1QTNF4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A197,A0A8V1A197_CHICK,MAPK3,Mitogen-activated protein kinase 3,368,41942.29627999997,41.94229627999997,MAPK3,,,False,MAPK signaling,MAP kinase family,True,MAPK cascade,signaling family,MAPK/p38/ERK/JNK cascade proteins,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured signaling gene; check phospho/total controls and antibody validation; configured audit family match: MAPK cascade; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A295,A0A8V1A295_CHICK,C2orf69,C2orf69 homolog,383,41943.53717999996,41.943537179999964,C2ORF69,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YNK3,A0A8V0YNK3_CHICK,,Reverse transcriptase domain-containing protein,368,41944.63377999994,41.94463377999994,,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Z092,A0A8V0Z092_CHICK,NIPAL3,NIPA like domain containing 3,380,41947.02927999996,41.94702927999996,NIPAL3,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YHY5,A0A8V0YHY5_CHICK,MFSD9,Major facilitator superfamily domain containing 9,388,41948.92757999993,41.94892757999993,MFSD9,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XT78,A0A8V0XT78_CHICK,GPR15,G-protein coupled receptor 15,368,41951.86448000001,41.95186448000001,GPR15,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A3Q2UE23,A0A3Q2UE23_CHICK,DAW1,Dynein assembly factor with WD repeat domains 1,379,41953.75087999994,41.953750879999944,DAW1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XYM3,A0A8V0XYM3_CHICK,POU4F2,POU domain protein,404,41954.48417999995,41.95448417999995,POU4F2,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XEM7,A0A8V0XEM7_CHICK,TRAM1L1,Translocating chain-associated membrane protein,364,41955.01677999998,41.95501677999999,TRAM1L1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Z3B1,A0A8V0Z3B1_CHICK,GNRHR,Type II GnRH receptor,373,41955.30887999996,41.95530887999996,GNRHR,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YS75,A0A8V0YS75_CHICK,FBXO7,F-box protein 7,385,41955.941379999946,41.95594137999995,FBXO7,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A8F8,A0A8V1A8F8_CHICK,HAPLN4,Hyaluronan and proteoglycan link protein 4,376,41956.746079999924,41.956746079999924,HAPLN4,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YXN0,A0A8V0YXN0_CHICK,,V-set and immunoglobulin domain containing 4,382,41959.38967999999,41.959389679999994,,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XNU1,A0A8V0XNU1_CHICK,ZDHHC20,Palmitoyltransferase,367,41959.54987999996,41.95954987999996,ZDHHC20,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1APT7,A0A8V1APT7_CHICK,NUFIP2,Nuclear FMR1 interacting protein 2,380,41960.55897999995,41.96055897999995,NUFIP2,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0ZGL1,A0A8V0ZGL1_CHICK,WNT10A,Protein Wnt,370,41962.91627999996,41.96291627999996,WNT10A,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YIL3,A0A8V0YIL3_CHICK,FAM81B,Family with sequence similarity 81 member B,362,41963.67287999998,41.963672879999976,FAM81B,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A1U2,A0A8V1A1U2_CHICK,TMPRSS5,Transmembrane protease serine 5,381,41964.075479999956,41.964075479999956,TMPRSS5,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Y9H8,A0A8V0Y9H8_CHICK,LOC101752065,Fibrinogen C-terminal domain-containing protein,355,41964.90577999993,41.96490577999993,LOC101752065,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YKI1,A0A8V0YKI1_CHICK,GALE,UDP-glucose 4-epimerase,384,41966.417279999936,41.96641727999994,GALE,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XLD0,A0A8V0XLD0_CHICK,MHCY48,Ig-like domain-containing protein,376,41971.76577999995,41.97176577999995,MHCY48,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1APA5,A0A8V1APA5_CHICK,P2RX1,P2X purinoceptor,368,41972.51517999993,41.97251517999993,P2RX1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XCK6,A0A8V0XCK6_CHICK,LOC420562,medium-chain acyl-CoA dehydrogenase,381,41977.32307999999,41.97732307999999,LOC420562,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YLT3,A0A8V0YLT3_CHICK,NDUFA10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",370,41979.78537999996,41.97978537999996,NDUFA10,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F1P4Q2,F1P4Q2_CHICK,LOC771085,G-protein coupled receptors family 1 profile domain-containing protein,379,41980.38607999995,41.98038607999995,LOC771085,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1BXX3,E1BXX3_CHICK,GPR85,G protein-coupled receptor 85,370,41981.80507999995,41.981805079999944,GPR85,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V1A5C4,A0A8V1A5C4_CHICK,TMEM237,Transmembrane protein 237,374,41982.87897999995,41.98287897999995,TMEM237,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1D5NWN1,A0A1D5NWN1_CHICK,LOC431003,E3 ubiquitin-protein ligase KCMF1,380,41983.36348000002,41.98336348000002,LOC431003,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XWP5,A0A8V0XWP5_CHICK,MPV17,Mitochondrial inner membrane protein Mpv17,395,41985.47937999996,41.98547937999996,MPV17,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Z9S5,A0A8V0Z9S5_CHICK,ARPC2,Arp2/3 complex 34 kDa subunit,368,41988.95527999995,41.98895527999995,ARPC2,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q5MNV6,ZNT7_CHICK,SLC30A7,Zinc transporter 7,378,41989.25647999998,41.98925647999998,SLC30A7,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A023PS12,A0A023PS12_CHICK,BGV,"BG antigen V-region-like, MHCB region",372,41989.73327999998,41.98973327999998,BGV,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Z3A8,A0A8V0Z3A8_CHICK,NR2F2,Nuclear receptor subfamily 2 group F member 2,383,41990.21297999996,41.99021297999996,NR2F2,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Z9I9,A0A8V0Z9I9_CHICK,TMBIM1,Transmembrane BAX inhibitor motif containing 1,388,41994.88697999993,41.99488697999993,TMBIM1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P08023,ACTA_CHICK,ACTA2,"Actin, aortic smooth muscle",377,41994.92487999997,41.99492487999997,ACTA2,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XEM2,A0A8V0XEM2_CHICK,TRAM1L1,Translocating chain-associated membrane protein,362,41995.086379999986,41.99508637999999,TRAM1L1,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Y353,A0A8V0Y353_CHICK,GPR20,G-protein coupled receptor 20,373,41998.01907999998,41.99801907999998,GPR20,,,False,,,False,,,,40.0,42.0,40.0-42.0 kDa,1184,2,39,9,95.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0Z491,A0A8V0Z491_CHICK,MEIS1,Meis homeobox 1,383,42000.93077999997,42.000930779999976,MEIS1,,,False,,,False,,,,42.0,44.0,42.0-44.0 kDa,1092,2,42,10,100.5,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E1C744,E1C744_CHICK,PRSS23,Serine protease 23,372,42001.19167999993,42.001191679999934,PRSS23,,,False,,,False,,,,42.0,44.0,42.0-44.0 kDa,1092,2,42,10,100.5,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YXY1,A0A8V0YXY1_CHICK,TMEM164,Transmembrane protein 164,368,42003.01587999995,42.00301587999995,TMEM164,,,False,,,False,,,,42.0,44.0,42.0-44.0 kDa,1092,2,42,10,100.5,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0YLU0,A0A8V0YLU0_CHICK,ATG4A,Cysteine protease,364,42003.98057999994,42.00398057999994,ATG4A,,,False,,,False,,,,42.0,44.0,42.0-44.0 kDa,1092,2,42,10,100.5,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XCH9,A0A8V0XCH9_CHICK,UBE3D,E3 ubiquitin-protein ligase E3D,379,42004.87097999999,42.00487097999999,UBE3D,,,False,,,False,,,,42.0,44.0,42.0-44.0 kDa,1092,2,42,10,100.5,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0XVS1,A0A8V0XVS1_CHICK,DEK,Protein DEK,367,42006.315379999956,42.006315379999954,DEK,,,False,,,False,,,,42.0,44.0,42.0-44.0 kDa,1092,2,42,10,100.5,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8V0X6G1,A0A8V0X6G1_CHICK,BGV,"BG antigen V-region-like, MHCB region",373,42006.85157999998,42.00685157999998,BGV,,,False,,,False,,,,42.0,44.0,42.0-44.0 kDa,1092,2,42,10,100.5,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
