accession,entry_name,gene_primary,protein_name,length_aa,mass_da,mw_kda,gene_upper,marker_categories,marker_notes,is_marker,signaling_categories,signaling_notes,is_signaling_prefix,families,family_categories,family_notes,mw_bin_start_kda,mw_bin_end_kda,mw_bin_label,protein_count,marker_count,signaling_prefix_count,family_count,audit_burden_score,audit_priority,defensive_note
Q9CXZ1,NDUS4_MOUSE,Ndufs4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",175,19784.69338000001,19.78469338000001,NDUFS4,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
V9GX97,V9GX97_MOUSE,Zfp280d,Zinc finger protein 280D (Fragment),180,19785.166880000023,19.785166880000023,ZFP280D,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z3P7,D3Z3P7_MOUSE,Cbfa2t3,CBFA2/RUNX1 translocation partner 3 (Fragment),185,19785.577380000017,19.785577380000017,CBFA2T3,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
H3BKI8,H3BKI8_MOUSE,Hnrnpk,Heterogeneous nuclear ribonucleoprotein K (Fragment),178,19786.44898000002,19.78644898000002,HNRNPK,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9PVL4,E9PVL4_MOUSE,Lrrcc1,Leucine-rich repeat and coiled-coil domain-containing protein 1,178,19787.63538000002,19.787635380000022,LRRCC1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YVR2,D3YVR2_MOUSE,Crisp2,Cysteine-rich secretory protein 2 (Fragment),171,19789.521080000006,19.789521080000007,CRISP2,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z2Q3,D3Z2Q3_MOUSE,Diablo,Diablo IAP-binding mitochondrial protein,174,19789.85108000001,19.789851080000012,DIABLO,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A571BEU9,A0A571BEU9_MOUSE,Kif13a,Kinesin family member 13A (Fragment),167,19790.13308000001,19.79013308000001,KIF13A,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6WJM6,F6WJM6_MOUSE,Eef1d,Eukaryotic translation elongation factor 1 delta (Fragment),182,19793.926979999997,19.793926979999995,EEF1D,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0U1RNV2,A0A0U1RNV2_MOUSE,Aen,Apoptosis enhancing nuclease (Fragment),178,19795.244980000003,19.795244980000003,AEN,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9R1K9,CETN2_MOUSE,Cetn2,Centrin-2,172,19796.518280000008,19.796518280000008,CETN2,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
P03985,TCC2_MOUSE,,T-cell receptor gamma chain C region C7.5,172,19797.022180000025,19.797022180000024,,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0AAQ4VMS0,A0AAQ4VMS0_MOUSE,Gfer,Sulfhydryl oxidase,167,19797.120079999993,19.797120079999992,GFER,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1B0GS16,A0A1B0GS16_MOUSE,Nucb1,Nucleobindin 1 (Fragment),170,19800.572980000004,19.800572980000005,NUCB1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9DCU2,PLLP_MOUSE,Pllp,Plasmolipin,182,19801.459680000007,19.801459680000008,PLLP,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9QPX3,E9QPX3_MOUSE,Ndufs4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",175,19802.72658000001,19.80272658000001,NDUFS4,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YXD1,D3YXD1_MOUSE,Ube2e2,Ubiquitin-conjugating enzyme E2E 2 (Fragment),181,19803.44318000002,19.80344318000002,UBE2E2,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2AQT8,A2AQT8_MOUSE,Mmadhc,"Methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria (Fragment)",179,19807.313980000003,19.807313980000004,MMADHC,,,False,,,False,Lamin family,nuclear marker family,nuclear envelope markers,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Lamin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D6RDB6,D6RDB6_MOUSE,Slc22a21,"Solute carrier family 22 (organic cation transporter), member 21",174,19807.41558,19.80741558,SLC22A21,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A571BEQ6,A0A571BEQ6_MOUSE,Zfp869,Zinc finger protein 869 (Fragment),173,19807.471780000018,19.807471780000018,ZFP869,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6RD38,F6RD38_MOUSE,Snx12,Sorting nexin 12,170,19807.704180000004,19.807704180000005,SNX12,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9Q933,E9Q933_MOUSE,Tmem11,Transmembrane protein 11,176,19807.90708000002,19.807907080000017,TMEM11,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9Q8Y0,E9Q8Y0_MOUSE,Myl2,"Myosin, light polypeptide 2, regulatory, cardiac, slow",176,19808.288580000008,19.808288580000006,MYL2,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1L1SR14,A0A1L1SR14_MOUSE,Ano10,Anoctamin 10,176,19808.69348000001,19.80869348000001,ANO10,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F8WIU1,F8WIU1_MOUSE,Adissp,Adipose-secreted signaling protein,177,19811.590180000007,19.811590180000007,ADISSP,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0ACM8Q2P3,A0ACM8Q2P3_MOUSE,Ssxb9,SSX member B9,170,19812.087780000013,19.812087780000013,SSXB9,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
H3BLQ9,H3BLQ9_MOUSE,Gfi1,Growth factor independent 1 transcription repressor (Fragment),186,19814.947079999987,19.81494707999999,GFI1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q63739,TP4A1_MOUSE,Ptp4a1,Protein tyrosine phosphatase type IVA 1,173,19815.08068000001,19.81508068000001,PTP4A1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3UYN9,G3UYN9_MOUSE,Ciao1,Cytosolic iron-sulfur protein assembly 1,176,19817.133980000013,19.817133980000012,CIAO1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0N4SW32,A0A0N4SW32_MOUSE,Marchf8,RING-type E3 ubiquitin transferase (Fragment),176,19817.86668000002,19.81786668000002,MARCHF8,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1Y7VMX3,A0A1Y7VMX3_MOUSE,Mis18bp1,MIS18 binding protein 1 (Fragment),168,19819.167480000026,19.819167480000026,MIS18BP1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A2R8VHM0,A0A2R8VHM0_MOUSE,Kctd17,Potassium channel tetramerisation domain containing 17 (Fragment),173,19821.217680000016,19.821217680000014,KCTD17,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0AA74KT87,A0AA74KT87_MOUSE,Gm2832,Predicted gene 2832,166,19821.739980000006,19.821739980000007,GM2832,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0N4SVV1,A0A0N4SVV1_MOUSE,Golga1,Golgin A1 (Fragment),168,19822.422480000016,19.822422480000014,GOLGA1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F7CDT0,F7CDT0_MOUSE,Ube2m,NEDD8-conjugating enzyme UBC12 (Fragment),171,19823.677180000013,19.823677180000015,UBE2M,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9CZ69,CKLF6_MOUSE,Cmtm6,CKLF-like MARVEL transmembrane domain-containing protein 6,183,19824.253080000024,19.824253080000023,CMTM6,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9QMF4,E9QMF4_MOUSE,Osgep,N(6)-L-threonylcarbamoyladenine synthase,186,19824.82868000002,19.82482868000002,OSGEP,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2AUX9,A2AUX9_MOUSE,Wdsub1,"WD repeat, SAM and U-box domain containing 1 (Fragment)",183,19826.72008000003,19.82672008000003,WDSUB1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6WE00,F6WE00_MOUSE,Ssxb3,SSX member B3,170,19830.11778000001,19.830117780000013,SSXB3,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
V9GXU0,V9GXU0_MOUSE,Ei24,Etoposide induced 2.4 mRNA (Fragment),171,19830.218580000015,19.830218580000015,EI24,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3V002,G3V002_MOUSE,Ltb,Lymphotoxin-beta,185,19830.32388,19.83032388,LTB,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A087WST3,A0A087WST3_MOUSE,Abhd17a,Abhydrolase domain containing 17A (Fragment),176,19830.437680000014,19.830437680000014,ABHD17A,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6UW85,F6UW85_MOUSE,Mkln1,"Muskelin 1, intracellular mediator containing kelch motifs (Fragment)",167,19830.687280000002,19.830687280000003,MKLN1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3UYY0,G3UYY0_MOUSE,Rhox2a,Reproductive homeobox 2A,183,19830.807880000022,19.830807880000023,RHOX2A,,,False,Rho-GTPase signaling,RHO family,True,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured signaling gene; check phospho/total controls and antibody validation; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0G2JGZ1,A0A0G2JGZ1_MOUSE,Lrrfip2,Leucine-rich repeat flightless-interacting protein 2 (Fragment),173,19831.828180000004,19.831828180000006,LRRFIP2,,,False,,,False,Actin family,marker/cytoskeleton family,actin family and actin-related proteins,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Actin family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YV95,D3YV95_MOUSE,Pth2r,Parathyroid hormone 2 receptor (Fragment),174,19832.791780000018,19.83279178000002,PTH2R,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A494B9B9,A0A494B9B9_MOUSE,Sdhaf2,"Succinate dehydrogenase assembly factor 2, mitochondrial",166,19833.600580000006,19.833600580000006,SDHAF2,,,False,,,False,Mitochondrial markers,organelle marker family,mitochondrial fraction markers,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Mitochondrial markers; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z5A0,D3Z5A0_MOUSE,Tspan32,Tetraspanin,179,19833.982779999995,19.833982779999996,TSPAN32,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z1T6,D3Z1T6_MOUSE,Rasal2,RAS protein activator like 2 (Fragment),176,19836.537080000013,19.836537080000014,RASAL2,,,False,RAS signaling,RAS family,True,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured signaling gene; check phospho/total controls and antibody validation; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A571BF78,A0A571BF78_MOUSE,Wasf3,"WASP family, member 3 (Fragment)",177,19836.987379999995,19.836987379999997,WASF3,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
O35445,RNF5_MOUSE,Rnf5,E3 ubiquitin-protein ligase RNF5,180,19837.387380000007,19.837387380000006,RNF5,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z398,D3Z398_MOUSE,Prxl2a,Peroxiredoxin-like 2A (Fragment),176,19838.340679999994,19.838340679999995,PRXL2A,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3YUN3,D3YUN3_MOUSE,Tnni1,"Troponin I, skeletal, slow 1",171,19843.07148,19.84307148,TNNI1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0N4SUR1,A0A0N4SUR1_MOUSE,Timp4,Metalloproteinase inhibitor 4,175,19843.07398000002,19.843073980000018,TIMP4,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A1L1SRA5,A0A1L1SRA5_MOUSE,Hmg20a,High mobility group protein 20A,180,19844.08138,19.84408138,HMG20A,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q1EHW4,SAP25_MOUSE,Sap25,Histone deacetylase complex subunit SAP25,186,19845.314080000004,19.845314080000005,SAP25,,,False,,,False,Histone family,nuclear marker family,histone family,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Histone family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
H3BJB4,H3BJB4_MOUSE,Rnf141,RING finger protein 141,180,19846.671180000012,19.846671180000012,RNF141,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0ACM8Q278,A0ACM8Q278_MOUSE,Bricd5,BRICHOS domain containing 5,174,19846.680780000013,19.846680780000014,BRICD5,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
D3Z1C3,D3Z1C3_MOUSE,Gnptab,"N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits (Fragment)",174,19846.91688000001,19.846916880000013,GNPTAB,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A087WNX0,A0A087WNX0_MOUSE,Lca5,Leber congenital amaurosis 5 (human) (Fragment),176,19847.446580000014,19.847446580000014,LCA5,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2BI73,A2BI73_MOUSE,Ssxb15,SSX member B15,170,19849.227880000013,19.84922788000001,SSXB15,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0A6YWD9,A0A0A6YWD9_MOUSE,Tnr,Tenascin R (Fragment),181,19849.554480000006,19.849554480000005,TNR,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3UY44,G3UY44_MOUSE,Marchf2,E3 ubiquitin-protein ligase MARCHF2 (Fragment),177,19850.091480000014,19.850091480000014,MARCHF2,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3UZN5,G3UZN5_MOUSE,Dnmt3a,DNA methyltransferase 3A (Fragment),184,19851.83868,19.85183868,DNMT3A,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E9Q318,E9Q318_MOUSE,Garin1a,Golgi associated RAB2 interactor 1A (Fragment),176,19852.01328000002,19.852013280000023,GARIN1A,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E0CZG8,E0CZG8_MOUSE,Med27,Mediator of RNA polymerase II transcription subunit 27,172,19853.192280000007,19.853192280000005,MED27,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6WMC0,F6WMC0_MOUSE,Ube2m,NEDD8-conjugating enzyme UBC12 (Fragment),172,19853.88188000001,19.85388188000001,UBE2M,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A8I4T5Q7,A0A8I4T5Q7_MOUSE,Gas7,Growth arrest specific 7 (Fragment),179,19854.11128000001,19.85411128000001,GAS7,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3UZG2,G3UZG2_MOUSE,Chd2,Chromodomain helicase DNA binding protein 2 (Fragment),178,19854.195980000004,19.854195980000004,CHD2,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9CQ19,MYL9_MOUSE,Myl9,Myosin regulatory light polypeptide 9,172,19854.20928000001,19.85420928000001,MYL9,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F7AXJ7,F7AXJ7_MOUSE,2310079G19Rik,RIKEN cDNA 2310079G19 gene,185,19855.742980000003,19.855742980000002,2310079G19RIK,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q9D1M4,MCA3_MOUSE,Eef1e1,Eukaryotic translation elongation factor 1 epsilon-1,174,19858.74748000002,19.85874748000002,EEF1E1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F7BH33,F7BH33_MOUSE,Ccdc32,Coiled-coil domain containing 32,179,19859.10788,19.85910788,CCDC32,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
B7ZCP7,B7ZCP7_MOUSE,Cpne1,Copine I (Fragment),178,19859.62368,19.859623680000002,CPNE1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
V9GXB9,V9GXB9_MOUSE,Rhox2c,Reproductive homeobox 2C,183,19859.935980000024,19.859935980000024,RHOX2C,,,False,Rho-GTPase signaling,RHO family,True,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured signaling gene; check phospho/total controls and antibody validation; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0A0MQJ1,A0A0A0MQJ1_MOUSE,Capn11,Calpain 11,174,19865.48508000001,19.86548508000001,CAPN11,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q924P3,LCN8_MOUSE,Lcn8,Epididymal-specific lipocalin-8,175,19865.76588000001,19.86576588000001,LCN8,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
S4R2K7,S4R2K7_MOUSE,Pak1,non-specific serine/threonine protein kinase,178,19866.18508000001,19.86618508000001,PAK1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8K0D7,GET1_MOUSE,Get1,Guided entry of tail-anchored proteins factor 1,174,19866.701180000007,19.866701180000007,GET1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0G2JG93,A0A0G2JG93_MOUSE,Dhx37,DEAH-box helicase 37 (Fragment),173,19871.286480000002,19.871286480000002,DHX37,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A3B2WCJ3,A0A3B2WCJ3_MOUSE,Vmn2r23,Parathyroid cell calcium-sensing receptor,180,19871.95158000002,19.87195158000002,VMN2R23,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0U1RP23,A0A0U1RP23_MOUSE,Crebbp,histone acetyltransferase (Fragment),172,19873.011380000004,19.873011380000005,CREBBP,,,False,,,False,Histone family,nuclear marker family,histone family,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"configured audit family match: Histone family; crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A140LII9,A0A140LII9_MOUSE,Gm45015,Predicted gene 45015,184,19873.335880000013,19.873335880000013,GM45015,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
E0CXB4,E0CXB4_MOUSE,Arhgef38,Rho guanine nucleotide exchange factor 38,175,19877.51548000001,19.87751548000001,ARHGEF38,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
G3UVX0,G3UVX0_MOUSE,Ddhd1,DDHD domain containing 1 (Fragment),182,19878.26598,19.878265980000002,DDHD1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
Q8C4Q9,TM154_MOUSE,Tmem154,Transmembrane protein 154,181,19879.057380000006,19.879057380000006,TMEM154,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6X6S4,F6X6S4_MOUSE,Phtf2,Putative homeodomain transcription factor 2 (Fragment),169,19879.881280000023,19.879881280000024,PHTF2,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
F6Z9L5,F6Z9L5_MOUSE,Senp3,SUMO/sentrin specific peptidase 3 (Fragment),169,19879.991680000017,19.879991680000018,SENP3,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A0A0G2JE40,A0A0G2JE40_MOUSE,Nrxn1,Neurexin I (Fragment),186,19880.12868,19.880128680000002,NRXN1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
A2ADJ6,A2ADJ6_MOUSE,Tyrp1,"5,6-dihydroxyindole-2-carboxylic acid oxidase (Fragment)",176,19880.617580000013,19.880617580000013,TYRP1,,,False,,,False,,,,18.0,20.0,18.0-20.0 kDa,1887,4,51,13,126.25,high,"crowded MW neighborhood; require full blot, ladder, raw metadata, and controls"
