mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
156.0-158.0 kDa,156.0,158.0,25,0,2,5,Actin family; Apoptosis caspase/BCL; Cell-cycle CDK/cyclin; Histone family; Mitochondrial markers,,"BCL9L, CCNB3","RPRD2, CNTNAP1 [Actin family], KTN1, INSR, NINL, RGS12, ZFYVE9, MED23, CEFIP [Actin family], NCOA1, GPRASP1, ARHGAP31, BCL9L [Apoptosis caspase/BCL], SPATA31E1, NCAPD2, ATP7B, USP47, RFX7",8.0,elevated
158.0-160.0 kDa,158.0,160.0,25,0,1,2,Actin family; Cell-cycle CDK/cyclin,,ROCK1,"ANKRD30B, ROCK1, SSH2, SCAPER [Cell-cycle CDK/cyclin], ERBIN, DCC, BICRA [Actin family], ATRN [Actin family], ATAD2, FHOD3, USP6, MAGI2, ANKRD30A, BLM, NCOA2, CD163L1, RIC1, DROSHA",4.25,routine
160.0-162.0 kDa,160.0,162.0,37,0,1,1,Histone family,,ROCK2,"NEO1, DAPK1, KIF15, YTHDC2, ATP10D, KIF27, RIMS2, SMG6, C1orf167, PTCH1, MED14, COL4A1, ABCC5, FGD6, CPSF1, ROCK2, NOS1, TRAPPC8",4.1,routine
162.0-164.0 kDa,162.0,164.0,33,0,1,1,MAPK cascade,,MAPKBP1,"PTPRG, ANKAR, PTPRK, NUP160, PTPRT, MYOM3, ARAP1, ARHGAP23, ZNF608, CLIP1, PTPRU, WRN, EEA1, UACA, HFM1, ADGRL1, RAD54L2, FANCA",3.9,routine
164.0-166.0 kDa,164.0,166.0,39,0,3,4,Cell-cycle CDK/cyclin; Histone family; MAPK cascade; Mitochondrial markers,,"CDK12, CDK13, MAP3K1","COL4A4, LOC107987545, FANCD2, CDK12 [Cell-cycle CDK/cyclin], CUX1, GPATCH8, BLTP3B, CECR2, CEP164, MAP3K1 [MAPK cascade], MAGI1, SCAF11, ARHGEF40, PDS5B, CCDC88B, DOT1L [Histone family], SHROOM4, MYOM2",9.45,elevated
166.0-168.0 kDa,166.0,168.0,25,0,0,0,,,,"MRC1, GRIN2B, FAM193A, EIF3A, NISCH, MRC2, ZNF518A, CC2D2B, RALGAPB, NEURL4, LRRC9, KCP, FYCO1, C4orf50, GOLGA3, RAPGEF2, NEXMIF, COL4A2",1.25,routine
168.0-170.0 kDa,168.0,170.0,21,0,0,0,,,,"CAMSAP2, CFTR, PLEKHH2, AHDC1, ERCC6, ERICH3, MED1, GEMIN5, PLA2R1, NCAPD3, ZFYVE16, CCDC18, TULP4, DCAF1, KIAA0586, ABCC3, CLASP1, FAM135A",1.05,routine
170.0-172.0 kDa,170.0,172.0,21,0,1,3,AKT pathway; Actin family; Lamin family,,PIK3C2G,"DIP2A [Actin family], ARHGAP35, URB2, EPRS1, DLC1, NHSL1, MAST1, TOPBP1, PIK3C2G, DIP2C [Actin family], BAZ1B [AKT pathway], DISP1, TRPM2, LAMC3 [Lamin family], TUT7, AQR, DIP2B [Actin family], ADGRB3",4.8,routine
172.0-174.0 kDa,172.0,174.0,16,0,0,0,,,,"COL5A3, RERE, CDC42BPG, ARHGAP5, ADGRB2, ZMYM4, SYNM, EFCAB6, PCF11, SYNJ1, ARHGEF12, EFCAB5, LTBP4, FRMPD1, MUC22, ADGRB1",0.8,routine
174.0-176.0 kDa,174.0,176.0,21,0,0,0,,,,"KDM5D, ABCC2, ABCC9, TOP2A, NWD1, UGGT2, AGL, SETBP1, CCDC141, CEP170, DUOX2, SKIC3, EIF4G1, COL24A1, SPATA31D1, SYCP2, KDM5B, KDM5C",1.05,routine
176.0-178.0 kDa,176.0,178.0,22,0,0,2,Lamin family; Nuclear receptor PPAR,,,"SHROOM2, ALK, KDM6B, EIF4G3, INO80, VWDE, ARHGEF5, ABCC8, ERCC6L2, LRRC7, UGGT1, DUOX1, DNMBP, NES, TIAM1, PPRC1 [Nuclear receptor PPAR], LAMC1 [Lamin family], ADAMTS12",2.6,routine
178.0-180.0 kDa,178.0,180.0,14,0,0,1,Actin family,,,"COL18A1, PLEKHG4B, NRK, CFAP74, PHRF1, WIZ, BAZ1A, PTPN23, NHS [Actin family], LRP5, THSD7B, TMEM131L, RAPGEF6, HECW1",1.45,routine
180.0-182.0 kDa,180.0,182.0,27,0,1,2,Actin family; MAPK cascade,,MAP3K4,"FMN2, WDR97, LRP6, IQGAP2, NRXN3, LRRC37A3, ALPK3, UNC13B, RIMBP3, MROH2B, QRICH2, PEG3, KATNIP [Actin family], ROBO1, RIMBP3C, RIMBP3B, PAPPA, CTTNBP2 [Actin family]",4.35,routine
182.0-184.0 kDa,182.0,184.0,14,0,1,0,,,RB1CC1,"TRPM1, PREX2, SIGLEC1, KIF21B, THOC2, RB1CC1, DNMT1, TOP2B, MADD, COL5A1, ALS2, CAMTA1, ABCA8, MTCL2",2.2,routine
184.0-186.0 kDa,184.0,186.0,14,0,1,1,Actin family,,PIK3C2B,"ADAMTS7, SAMD9, ABCA6, ABCA9, SAMD9L, RNF17, SMARCA4 [Actin family], PHLPP1, IQGAP3, PIK3C2B, NRXN2, TUT4, THSD7A, CROCC2",2.95,routine
186.0-188.0 kDa,186.0,188.0,19,0,0,1,Histone family,,,"SETD1A [Histone family], CC2D2A, PREX1, MYO3A, SPHKAP, KIF14, ABCA5, LTBP1, COL27A1, EIF2AK4, KIAA1210, CLTCL1, C3, ADCY10, KIF21A, USP54, WDR90, MYOM1",1.7,routine
188.0-190.0 kDa,188.0,190.0,13,0,0,0,,,,"LRRC37A, C5, LRRC37A2, ADAMTSL3, PRDM2, TASOR, RIMS1, PLCH1, IQGAP1, TOGARAM1, MROH2A, ADGB, QSER1",0.65,routine
190.0-192.0 kDa,190.0,192.0,19,0,1,0,,,PIK3C2A,"CASZ1, C4orf54, TIAM2, NBPF26, MON2, SIPA1L2, BCORL1, PIK3C2A, TOPAZ1, KIF1A, CUL7, SHANK3, ABCA3, KNDC1, AKAP12, KDM3B, CLTC, ARHGEF28",2.45,routine
192.0-194.0 kDa,192.0,194.0,21,0,0,1,Lamin family,,,"KDM5A, BCOR, RICTOR, STRCP1, PARP4, LMO7, C4B, C4A, MARF1, PBRM1, STRC, UNC13A, SHPRH, PEAK1, ADAMTSL1, ARAP2, ITSN2, SCN7A",1.8,routine
194.0-196.0 kDa,194.0,196.0,19,0,0,1,Lamin family,,,"TNRC6B, XRN1, CDC42BPB, KIF26A, SIPA1L3, POLR1A, RESF1, LTBP2, ITSN1, TJP1, LOC124905564, LOC102724250, CEP152, FRMPD3, DLEC1, LOC124905558, PKD1L3, GCC2",1.7,routine
196.0-198.0 kDa,196.0,198.0,24,0,0,1,Actin family,,,"NUP188, PATJ, ANKRD26, MAST2, KIDINS220 [Actin family], ZC3H13, RGPD1, CHD1, KIAA1671, TNS1, NRAP, RGPD4, ZSWIM8, CDC42BPA, RGPD2, CCDC180, ARID2, NWD2",1.95,routine
198.0-200.0 kDa,198.0,200.0,14,0,0,2,Actin family; Lamin family,,,"LAMB1 [Lamin family], LY75, WNK3, PAPPA2, XIRP1 [Actin family], N4BP2, RGPD5, RGPD8, KIAA1549L, BTBD8, SUPT6H, LRRIQ1, MAP2, ANKRD36C",2.2,routine
200.0-202.0 kDa,200.0,202.0,15,0,1,1,Tubulin family,,RBBP6,"SLX4, SIPA1L1, TSPOAP1, FOCAD, UBR1, NALCN, TUBGCP6 [Tubulin family], UBR2, LTN1, DCDC1, TSC2, ZNF646, SHANK2, RBBP6, TNRC6C",3.0,routine
202.0-204.0 kDa,202.0,204.0,13,0,0,1,Lamin family,,,"VIRMA, ARFGEF2, ITGB4, TANC1, KIF13A, NAV1, LAMA4 [Lamin family], KIF13B, PARP14, MYO5C, RAI1, BRWD3, ZNF236",1.4,routine
204.0-206.0 kDa,204.0,206.0,11,0,0,2,Histone family; p53 pathway,,,"ECPAS, KIF1B, NLRC5, PPL, SCN11A, KMT2E [Histone family], NUP210 [p53 pathway], PLXNB2, TMEM131, NACA, FNDC1",2.05,routine
206.0-208.0 kDa,206.0,208.0,14,0,0,1,Actin family,,,"MYO16, ANK1, GBF1, PHIP [Actin family], CPAMD8, AFDN, PLXNB3, BTAF1, PCSK5, OBSL1, TAF1L, ATAD5, PLXNA3, BRCA1",1.45,routine
208.0-210.0 kDa,208.0,210.0,16,0,0,0,,,,"SCN4A, NYNRIN, SBF1, SBF2, NCKAP5, PDCD11, HCFC1, ARFGEF1, ZNF106, CATSPERT, DENND4A, FER1L6, SI, MTCL1, NOTCH4, SPEF2",0.8,routine
210.0-212.0 kDa,210.0,212.0,18,0,0,1,p53 pathway,,,"TNRC6A, AKAP11, NUP210L [p53 pathway], KIF20B, MYLK, KIAA1549, RALGAPA2, ANKRD31, TICRR, PRR12, PLXNA1, PLXNA2, BAZ2A, PSME4, CHD2, WDR81, TCF20, DOCK2",1.65,routine
212.0-214.0 kDa,212.0,214.0,16,0,1,2,Histone family; p53 pathway,,TP53BP1,"PLXND1, LRP4, CACNA1S, UBR3, PLXNA4, TRPM7, DENND4C, SETD1B [Histone family], ATG2A, PTPRF, TP53BP1 [p53 pathway], NUP214 [p53 pathway], MYO5B, MIA3, CFAP44, DLG5",3.8,routine
214.0-216.0 kDa,214.0,216.0,11,0,1,1,Cell-cycle CDK/cyclin,,CDK5RAP2,"KIAA1217, GREB1L, ANKRD36, TAF1, ADAMTS20, PTPRD, VWA8, CDK5RAP2 [Cell-cycle CDK/cyclin], DOCK5, DOCK1, MYO5A",2.8,routine
216.0-218.0 kDa,216.0,218.0,14,0,0,1,p53 pathway,,,"CCDC88A, PCDH15, GREB1, ADAMTS9, ANAPC1, SHROOM3, PTPRS, POLR2A, CFAP65, AGRN, ARHGAP21 [p53 pathway], PWWP4, EML6, RLF",1.45,routine
218.0-220.0 kDa,218.0,220.0,10,0,0,1,Actin family,,,"CHD4, MCM3AP, LCT, DICER1, HELZ, MICAL2 [Actin family], NCOA6, EML5, THADA, TANC2",1.25,routine
220.0-222.0 kDa,220.0,222.0,8,0,0,0,,,,"ZNFX1, ZNF638, SCN10A, CACNA1F, AK9, MPDZ, ARHGEF17, TDRD15",0.4,routine
222.0-224.0 kDa,222.0,224.0,18,0,1,1,Apoptosis caspase/BCL,,CASP8AP2,"HEATR5A, PCNX3, MYH15, DSCAM, EXPH5, CASP8AP2 [Apoptosis caspase/BCL], MYH8, MYH2, CHD5, MYH4, MYH7, MYH1, MYH13, CR1, MYH6, TET2, KIF26B, MYH3",3.15,routine
224.0-226.0 kDa,224.0,226.0,12,0,0,2,Actin family; Histone family,,,"MICAL3 [Actin family], PTPRB, HEATR5B, SPATA31H1, DSCAML1, SHANK1, KAT6A [Histone family], DOCK4, SCN8A, LRRK1, CKAP5, MYH7B",2.1,routine
226.0-228.0 kDa,226.0,228.0,15,0,0,1,Actin family,,,"SCN3A, ZFC3H1, SCN9A, SMCHD1, MYH9, LPA, CHD3, MDC1, OTOF, SCN5A, MYH11, TRIP11 [Actin family], MYH14, NUP205, SCN2A",1.5,routine
228.0-230.0 kDa,228.0,230.0,12,0,0,0,,,,"BRD10, CCDC88C, CROCC, TRIP12, PCM1, PRRC2A, SCN1A, MYH10, PHF3, DOCK6, RALGAPA1, TTC3",0.6,routine
230.0-232.0 kDa,230.0,232.0,6,0,0,2,Actin family; Histone family,,,"ARHGAP32, KAT6B [Histone family], CIT [Actin family], EVPL, TRPM6, CRYBG1",1.8,routine
232.0-234.0 kDa,232.0,234.0,6,0,0,0,,,,"FANCM, PLXNB1, ATG2B, DOCK3, MYO18A, ESPL1",0.3,routine
234.0-236.0 kDa,234.0,236.0,6,0,0,0,,,,"ABCA7, MYOF, TET1, ANKRD12, LOXHD1, ARMCX4",0.3,routine
236.0-238.0 kDa,236.0,238.0,12,0,0,0,,,,"DOCK9, TDRD6, ZGRF1, PI4KA, ALPK2, PIKFYVE, PCNX2, DYSF, PRR14L, MYO10, DOCK11, FER1L5",0.6,routine
238.0-240.0 kDa,238.0,240.0,7,0,0,0,,,,"FREM3, NUMA1, DOCK8, GTF3C1, MED13, SDK2, TECTA",0.35,routine
240.0-242.0 kDa,240.0,242.0,10,0,0,0,,,,"MED12L, BAZ2B, ARFGEF3, RP1, TNC, MALRD1, MYO7B, YLPM1, USF3, ASXL3",0.5,routine
242.0-244.0 kDa,242.0,244.0,15,0,0,0,,,,"ARID1A, SDK1, HEATR1, DOCK7, MED13L, WNK2, PRRC2B, CAD, MED12, NIN, MYO9B, NOTCH3, DIDO1, ARID1B, APC2",0.75,routine
244.0-246.0 kDa,244.0,246.0,5,0,0,0,,,,"FREM1, INTS1, SNRNP200, CACNA1I, CACNA1D",0.25,routine
246.0-248.0 kDa,246.0,248.0,6,0,0,0,,,,"CABIN1, SPTB, COL6A6, ZNF407, SVIL, ICE1",0.3,routine
248.0-250.0 kDa,248.0,250.0,6,0,0,0,,,,"FLG2, SORL1, GON4L, RTTN, CACNA1C, DOCK10",0.3,routine
250.0-252.0 kDa,250.0,252.0,9,0,0,0,,,,"CSPG4, KNTC1, WNK1, UNC13C, ZNF318, ASCC3, F5, SPAG17, SEC16A",0.45,routine
